"zcta","county","tract","CountyName","ZIPName","pop20","afact"
"ZIP census tabulation area","County code","Tract","County name","ZIP Code name","Total population (2020 Census)","zcta-to-tract allocation factor"
"62293","17163","5043.59","St. Clair IL","Trenton, IL",174,0.0381 
"62294","17119","4035.31","Madison IL","Troy, IL",7537,0.4884 
"62294","17119","4035.32","Madison IL","Troy, IL",4884,0.3165 
"62294","17119","4035.33","Madison IL","Troy, IL",1849,0.1198 
"62294","17119","4037.01","Madison IL","Troy, IL",1055,0.0684 
"62294","17163","5043.53","St. Clair IL","Troy, IL",10,0.0006 
"62294","17163","5043.59","St. Clair IL","Troy, IL",96,0.0062 
"62295","17133","6004.02","Monroe IL","Valmeyer, IL",1320,0.8719 
"62295","17133","6005.02","Monroe IL","Valmeyer, IL",194,0.1281 
"62297","17157","9507.00","Randolph IL","Walsh, IL",72,0.1905 
"62297","17157","9509.00","Randolph IL","Walsh, IL",171,0.4524 
"62297","17157","9510.00","Randolph IL","Walsh, IL",135,0.3571 
"62298","17133","6004.01","Monroe IL","Waterloo, IL",7096,0.4025 
"62298","17133","6004.02","Monroe IL","Waterloo, IL",3385,0.192 
"62298","17133","6005.01","Monroe IL","Waterloo, IL",6386,0.3622 
"62298","17133","6005.02","Monroe IL","Waterloo, IL",185,0.0105 
"62298","17163","5032.03","St. Clair IL","Waterloo, IL",471,0.0267 
"62298","17163","5040.01","St. Clair IL","Waterloo, IL",107,0.0061 
"62301","17001","0001.00","Adams IL","Quincy, IL",2756,0.0875 
"62301","17001","0002.01","Adams IL","Quincy, IL",1436,0.0456 
"62301","17001","0002.02","Adams IL","Quincy, IL",2870,0.0912 
"62301","17001","0004.00","Adams IL","Quincy, IL",3062,0.0973 
"62301","17001","0005.00","Adams IL","Quincy, IL",1719,0.0546 
"62301","17001","0006.00","Adams IL","Quincy, IL",3590,0.114 
"62301","17001","0007.00","Adams IL","Quincy, IL",1243,0.0395 
"62301","17001","0008.00","Adams IL","Quincy, IL",2455,0.078 
"62301","17001","0009.00","Adams IL","Quincy, IL",2087,0.0663 
"62301","17001","0010.01","Adams IL","Quincy, IL",3245,0.1031 
"62301","17001","0010.02","Adams IL","Quincy, IL",2829,0.0899 
"62301","17001","0011.00","Adams IL","Quincy, IL",4189,0.1331 
"62305","17001","0001.00","Adams IL","Quincy, IL",1888,0.0991 
"62305","17001","0002.01","Adams IL","Quincy, IL",631,0.0331 
"62305","17001","0004.00","Adams IL","Quincy, IL",731,0.0384 
"62305","17001","0009.00","Adams IL","Quincy, IL",485,0.0255 
"62305","17001","0010.02","Adams IL","Quincy, IL",280,0.0147 
"62305","17001","0011.00","Adams IL","Quincy, IL",3826,0.2009 
"62305","17001","0101.00","Adams IL","Quincy, IL",164,0.0086 
"62305","17001","0103.01","Adams IL","Quincy, IL",10,0.0005 
"62305","17001","0103.02","Adams IL","Quincy, IL",498,0.0262 
"62305","17001","0104.00","Adams IL","Quincy, IL",2099,0.1102 
"62305","17001","0105.00","Adams IL","Quincy, IL",3069,0.1612 
"62305","17001","0106.00","Adams IL","Quincy, IL",5361,0.2815 
"62311","17001","0102.00","Adams IL","Augusta, IL",21,0.0279 
"62311","17067","9543.00","Hancock IL","Augusta, IL",648,0.8594 
"62311","17169","9701.00","Schuyler IL","Augusta, IL",85,0.1127 
"62312","17001","0103.01","Adams IL","Barry, IL",39,0.0193 
"62312","17001","0103.02","Adams IL","Barry, IL",112,0.0555 
"62312","17149","9524.00","Pike IL","Barry, IL",108,0.0535 
"62312","17149","9525.00","Pike IL","Barry, IL",1531,0.759 
"62312","17149","9526.00","Pike IL","Barry, IL",227,0.1125 
"62313","17067","9542.00","Hancock IL","Basco, IL",78,0.2016 
"62313","17067","9543.00","Hancock IL","Basco, IL",309,0.7984 
"62314","17001","0103.01","Adams IL","Baylis, IL",77,0.154 
"62314","17149","9524.00","Pike IL","Baylis, IL",423,0.846 
"62316","17001","0102.00","Adams IL","Bowen, IL",19,0.0286 
"62316","17067","9543.00","Hancock IL","Bowen, IL",645,0.9714 
"62319","17169","9701.00","Schuyler IL","Camden, IL",199,1 
"62320","17001","0102.00","Adams IL","Camp Point, IL",1678,0.734 
"62320","17001","0103.01","Adams IL","Camp Point, IL",530,0.2318 
"62320","17001","0104.00","Adams IL","Camp Point, IL",78,0.0341 
"62321","17067","9537.00","Hancock IL","Carthage, IL",173,0.0447 
"62321","17067","9538.00","Hancock IL","Carthage, IL",2598,0.6708 
"62321","17067","9539.00","Hancock IL","Carthage, IL",317,0.0818 
"62321","17067","9540.00","Hancock IL","Carthage, IL",13,0.0034 
"62321","17067","9543.00","Hancock IL","Carthage, IL",772,0.1993 
"62323","17009","9704.00","Brown IL","Chambersburg, IL",12,0.0515 
"62323","17149","9524.00","Pike IL","Chambersburg, IL",221,0.9485 
"62324","17001","0102.00","Adams IL","Clayton, IL",859,0.6721 
"62324","17001","0103.01","Adams IL","Clayton, IL",400,0.313 
"62324","17009","9704.00","Brown IL","Clayton, IL",19,0.0149 
"62325","17001","0101.00","Adams IL","Coatsburg, IL",364,0.875 
"62325","17001","0102.00","Adams IL","Coatsburg, IL",37,0.0889 
"62325","17001","0104.00","Adams IL","Coatsburg, IL",15,0.0361 
"62326","17067","9543.00","Hancock IL","Colchester, IL",31,0.0137 
"62326","17109","0102.00","McDonough IL","Colchester, IL",75,0.0333 
"62326","17109","0103.00","McDonough IL","Colchester, IL",234,0.1038 
"62326","17109","0111.00","McDonough IL","Colchester, IL",1915,0.8492 
"62330","17067","9537.00","Hancock IL","Dallas City, IL",290,0.1812 
"62330","17067","9539.00","Hancock IL","Dallas City, IL",1059,0.6619 
"62330","17067","9540.00","Hancock IL","Dallas City, IL",23,0.0144 
"62330","17071","9735.00","Henderson IL","Dallas City, IL",228,0.1425 
"62334","17067","9540.00","Hancock IL","Elvaston, IL (PO boxes)",147,1 
"62336","17067","9539.00","Hancock IL","Ferris, IL (PO boxes)",82,1 
"62338","17001","0101.00","Adams IL","Fowler, IL",59,0.0411 
"62338","17001","0104.00","Adams IL","Fowler, IL",1378,0.9589 
"62339","17001","0102.00","Adams IL","Golden, IL",852,1 
"62340","17149","9524.00","Pike IL","Griggsville, IL",1580,0.9765 
"62340","17149","9526.00","Pike IL","Griggsville, IL",32,0.0198 
"62340","17149","9528.00","Pike IL","Griggsville, IL",6,0.0037 
"62341","17067","9539.00","Hancock IL","Hamilton, IL",10,0.003 
"62341","17067","9540.00","Hancock IL","Hamilton, IL",210,0.0623 
"62341","17067","9541.00","Hancock IL","Hamilton, IL",3114,0.9243 
"62341","17067","9542.00","Hancock IL","Hamilton, IL",35,0.0104 
"62343","17001","0103.02","Adams IL","Hull, IL",40,0.0613 
"62343","17149","9525.00","Pike IL","Hull, IL",613,0.9387 
"62344","17169","9701.00","Schuyler IL","Huntsville, IL",101,1 
"62345","17149","9525.00","Pike IL","Kinderhook, IL",280,0.9272 
"62345","17149","9526.00","Pike IL","Kinderhook, IL",22,0.0728 
"62346","17001","0102.00","Adams IL","La Prairie, IL",134,0.7243 
"62346","17169","9701.00","Schuyler IL","La Prairie, IL",51,0.2757 
"62347","17001","0103.01","Adams IL","Liberty, IL",1744,0.7356 
"62347","17001","0103.02","Adams IL","Liberty, IL",586,0.2472 
"62347","17001","0104.00","Adams IL","Liberty, IL",17,0.0072 
"62347","17001","0106.00","Adams IL","Liberty, IL",24,0.0101 
"62348","17001","0101.00","Adams IL","Lima, IL (PO boxes)",165,1 
"62349","17001","0101.00","Adams IL","Loraine, IL",581,0.9266 
"62349","17001","0102.00","Adams IL","Loraine, IL",34,0.0542 
"62349","17067","9543.00","Hancock IL","Loraine, IL",12,0.0191 
"62351","17001","0101.00","Adams IL","Mendon, IL",1719,0.9587 
"62351","17067","9542.00","Hancock IL","Mendon, IL",74,0.0413 
"62352","17149","9528.00","Pike IL","Milton, IL (PO boxes)",229,1 
"62353","17009","9704.00","Brown IL","Mount Sterling, IL",1184,0.2325 
"62353","17009","9705.00","Brown IL","Mount Sterling, IL",3895,0.7648 
"62353","17149","9524.00","Pike IL","Mount Sterling, IL",6,0.0012 
"62353","17169","9701.00","Schuyler IL","Mount Sterling, IL",8,0.0016 
"62354","17067","9540.00","Hancock IL","Nauvoo, IL",1475,1 
"62355","17013","9512.00","Calhoun IL","Nebo, IL",173,0.2409 
"62355","17149","9528.00","Pike IL","Nebo, IL",545,0.7591 
"62356","17149","9525.00","Pike IL","New Canton, IL",7,0.0138 
"62356","17149","9526.00","Pike IL","New Canton, IL",499,0.9862 
"62357","17149","9524.00","Pike IL","New Salem, IL",233,1 
"62358","17067","9539.00","Hancock IL","Niota, IL",334,0.4778 
"62358","17067","9540.00","Hancock IL","Niota, IL",365,0.5222 
"62359","17001","0101.00","Adams IL","Paloma, IL",131,0.8792 
"62359","17001","0104.00","Adams IL","Paloma, IL",18,0.1208 
"62360","17001","0103.02","Adams IL","Payson, IL",1249,0.7321 
"62360","17001","0106.00","Adams IL","Payson, IL",457,0.2679 
"62361","17149","9528.00","Pike IL","Pearl, IL",373,1 
"62362","17149","9524.00","Pike IL","Perry, IL (PO boxes)",358,1 
"62363","17149","9524.00","Pike IL","Pittsfield, IL",8,0.0014 
"62363","17149","9526.00","Pike IL","Pittsfield, IL",538,0.094 
"62363","17149","9527.00","Pike IL","Pittsfield, IL",4362,0.7618 
"62363","17149","9528.00","Pike IL","Pittsfield, IL",818,0.1429 
"62365","17001","0103.02","Adams IL","Plainville, IL",577,1 
"62366","17149","9526.00","Pike IL","Pleasant Hill, IL",1215,0.9081 
"62366","17149","9528.00","Pike IL","Pleasant Hill, IL",123,0.0919 
"62367","17067","9543.00","Hancock IL","Plymouth, IL",623,0.5348 
"62367","17109","0111.00","McDonough IL","Plymouth, IL",413,0.3545 
"62367","17169","9701.00","Schuyler IL","Plymouth, IL",129,0.1107 
"62370","17149","9526.00","Pike IL","Rockport, IL",382,1 
"62373","17001","0101.00","Adams IL","Sutter, IL",14,0.0459 
"62373","17067","9542.00","Hancock IL","Sutter, IL",285,0.9344 
"62373","17067","9543.00","Hancock IL","Sutter, IL",6,0.0197 
"62374","17067","9543.00","Hancock IL","Tennessee, IL",82,0.2877 
"62374","17109","0111.00","McDonough IL","Tennessee, IL",203,0.7123 
"62375","17009","9704.00","Brown IL","Timewell, IL",341,1 
"62376","17001","0101.00","Adams IL","Ursa, IL",1187,1 
"62378","17009","9704.00","Brown IL","Versailles, IL",793,1 
"62379","17001","0101.00","Adams IL","Warsaw, IL",19,0.01 
"62379","17067","9540.00","Hancock IL","Warsaw, IL",26,0.0137 
"62379","17067","9541.00","Hancock IL","Warsaw, IL",50,0.0264 
"62379","17067","9542.00","Hancock IL","Warsaw, IL",1789,0.9446 
"62379","17067","9543.00","Hancock IL","Warsaw, IL",10,0.0053 
"62380","17067","9542.00","Hancock IL","West Point, IL",9,0.0282 
"62380","17067","9543.00","Hancock IL","West Point, IL",310,0.9718 
"62401","17049","9501.00","Effingham IL","Effingham, IL",782,0.0403 
"62401","17049","9502.00","Effingham IL","Effingham, IL",3341,0.1721 
"62401","17049","9504.00","Effingham IL","Effingham, IL",809,0.0417 
"62401","17049","9505.00","Effingham IL","Effingham, IL",1549,0.0798 
"62401","17049","9506.00","Effingham IL","Effingham, IL",5269,0.2715 
"62401","17049","9507.00","Effingham IL","Effingham, IL",3587,0.1848 
"62401","17049","9508.00","Effingham IL","Effingham, IL",4021,0.2072 
"62401","17173","9595.00","Shelby IL","Effingham, IL",50,0.0026 
"62410","17185","9572.00","Wabash IL","Allendale, IL",996,1 
"62411","17049","9502.00","Effingham IL","Altamont, IL",343,0.0778 
"62411","17049","9503.00","Effingham IL","Altamont, IL",3733,0.8469 
"62411","17049","9504.00","Effingham IL","Altamont, IL",271,0.0615 
"62411","17051","9505.00","Fayette IL","Altamont, IL",61,0.0138 
"62413","17023","0604.00","Clark IL","Annapolis, IL",49,0.1109 
"62413","17033","8801.00","Crawford IL","Annapolis, IL",393,0.8891 
"62414","17049","9502.00","Effingham IL","Beecher City, IL",823,0.4495 
"62414","17051","9505.00","Fayette IL","Beecher City, IL",707,0.3861 
"62414","17051","9506.00","Fayette IL","Beecher City, IL",27,0.0147 
"62414","17173","9595.00","Shelby IL","Beecher City, IL",109,0.0595 
"62414","17173","9596.00","Shelby IL","Beecher City, IL",165,0.0901 
"62417","17101","8807.00","Lawrence IL","Bridgeport, IL",393,0.1317 
"62417","17101","8808.00","Lawrence IL","Bridgeport, IL",206,0.069 
"62417","17101","8809.00","Lawrence IL","Bridgeport, IL",2385,0.7993 
"62418","17051","9505.00","Fayette IL","Brownstown, IL",21,0.0104 
"62418","17051","9506.00","Fayette IL","Brownstown, IL",1494,0.737 
"62418","17051","9511.00","Fayette IL","Brownstown, IL",512,0.2526 
"62419","17159","9783.00","Richland IL","Calhoun, IL",397,1 
"62420","17023","0603.00","Clark IL","Casey, IL",3362,0.8012 
"62420","17023","0604.00","Clark IL","Casey, IL",372,0.0887 
"62420","17029","0006.00","Coles IL","Casey, IL",50,0.0119 
"62420","17035","9724.00","Cumberland IL","Casey, IL",398,0.0949 
"62420","17079","9773.00","Jasper IL","Casey, IL",14,0.0033 
"62421","17033","8806.00","Crawford IL","Claremont, IL",11,0.0148 
"62421","17101","8808.00","Lawrence IL","Claremont, IL",9,0.0121 
"62421","17159","9779.00","Richland IL","Claremont, IL",136,0.1828 
"62421","17159","9783.00","Richland IL","Claremont, IL",588,0.7903 
"62422","17051","9505.00","Fayette IL","Cowden, IL",18,0.0173 
"62422","17051","9506.00","Fayette IL","Cowden, IL",106,0.1018 
"62422","17173","9596.00","Shelby IL","Cowden, IL",917,0.8809 
"62423","17023","0601.00","Clark IL","Dennison, IL",558,0.8545 
"62423","17045","0705.00","Edgar IL","Dennison, IL",95,0.1455 
"62424","17025","9719.00","Clay IL","Dieterich, IL",22,0.0091 
"62424","17049","9505.00","Effingham IL","Dieterich, IL",2336,0.9625 
"62424","17079","9775.00","Jasper IL","Dieterich, IL",69,0.0284 
"62425","17079","9775.00","Jasper IL","Dundas, IL",81,0.1406 
"62425","17159","9779.00","Richland IL","Dundas, IL",495,0.8594 
"62426","17025","9719.00","Clay IL","Edgewood, IL",237,0.2599 
"62426","17049","9503.00","Effingham IL","Edgewood, IL",46,0.0504 
"62426","17049","9504.00","Effingham IL","Edgewood, IL",480,0.5263 
"62426","17051","9511.00","Fayette IL","Edgewood, IL",149,0.1634 
"62427","17033","8806.00","Crawford IL","Flat Rock, IL",1330,0.8407 
"62427","17101","8807.00","Lawrence IL","Flat Rock, IL",252,0.1593 
"62428","17035","9724.00","Cumberland IL","Greenup, IL",2449,0.8424 
"62428","17035","9725.00","Cumberland IL","Greenup, IL",458,0.1576 
"62431","17051","9506.00","Fayette IL","Herrick, IL",335,0.3212 
"62431","17051","9507.00","Fayette IL","Herrick, IL",28,0.0268 
"62431","17173","9596.00","Shelby IL","Herrick, IL",680,0.652 
"62432","17035","9724.00","Cumberland IL","Hidalgo, IL",7,0.0123 
"62432","17079","9773.00","Jasper IL","Hidalgo, IL",562,0.9877 
"62433","17033","8801.00","Crawford IL","Hutsonville, IL",855,0.9873 
"62433","17033","8805.00","Crawford IL","Hutsonville, IL",11,0.0127 
"62434","17025","9719.00","Clay IL","Ingraham, IL",229,0.6618 
"62434","17079","9775.00","Jasper IL","Ingraham, IL",117,0.3382 
"62436","17035","9724.00","Cumberland IL","Jewett, IL",7,0.0123 
"62436","17035","9725.00","Cumberland IL","Jewett, IL",409,0.7163 
"62436","17035","9726.00","Cumberland IL","Jewett, IL",32,0.056 
"62436","17079","9773.00","Jasper IL","Jewett, IL",123,0.2154 
"62438","17173","9592.00","Shelby IL","Lakewood, IL",32,0.1119 
"62438","17173","9596.00","Shelby IL","Lakewood, IL",254,0.8881 
"62439","17101","8807.00","Lawrence IL","Lawrenceville, IL",1466,0.2105 
"62439","17101","8808.00","Lawrence IL","Lawrenceville, IL",323,0.0464 
"62439","17101","8809.00","Lawrence IL","Lawrenceville, IL",200,0.0287 
"62439","17101","8810.00","Lawrence IL","Lawrenceville, IL",1823,0.2617 
"62439","17101","8811.00","Lawrence IL","Lawrenceville, IL",3154,0.4528 
"62440","17029","0002.00","Coles IL","Lerna, IL",557,0.4969 
"62440","17029","0006.00","Coles IL","Lerna, IL",328,0.2926 
"62440","17035","9725.00","Cumberland IL","Lerna, IL",236,0.2105 
"62441","17023","0601.00","Clark IL","Marshall, IL",2775,0.3835 
"62441","17023","0602.00","Clark IL","Marshall, IL",4312,0.5959 
"62441","17023","0604.00","Clark IL","Marshall, IL",10,0.0014 
"62441","17045","0705.00","Edgar IL","Marshall, IL",139,0.0192 
"62442","17023","0601.00","Clark IL","Martinsville, IL",326,0.1404 
"62442","17023","0603.00","Clark IL","Martinsville, IL",1488,0.6408 
"62442","17023","0604.00","Clark IL","Martinsville, IL",485,0.2089 
"62442","17033","8801.00","Crawford IL","Martinsville, IL",23,0.0099 
"62443","17025","9719.00","Clay IL","Mason, IL",131,0.0824 
"62443","17049","9503.00","Effingham IL","Mason, IL",276,0.1737 
"62443","17049","9504.00","Effingham IL","Mason, IL",1096,0.6897 
"62443","17049","9505.00","Effingham IL","Mason, IL",86,0.0541 
"62444","17173","9595.00","Shelby IL","Mode, IL",365,1 
"62445","17035","9725.00","Cumberland IL","Montrose, IL",47,0.05 
"62445","17035","9726.00","Cumberland IL","Montrose, IL",380,0.4043 
"62445","17049","9501.00","Effingham IL","Montrose, IL",253,0.2691 
"62445","17079","9773.00","Jasper IL","Montrose, IL",260,0.2766 
"62446","17191","9549.00","Wayne IL","Mount Erie, IL",372,1 
"62447","17029","0002.00","Coles IL","Neoga, IL",22,0.0073 
"62447","17035","9726.00","Cumberland IL","Neoga, IL",2464,0.82 
"62447","17173","9594.00","Shelby IL","Neoga, IL",40,0.0133 
"62447","17173","9595.00","Shelby IL","Neoga, IL",479,0.1594 
"62448","17025","9719.00","Clay IL","Newton, IL",32,0.0056 
"62448","17079","9773.00","Jasper IL","Newton, IL",1061,0.1855 
"62448","17079","9774.00","Jasper IL","Newton, IL",2671,0.467 
"62448","17079","9775.00","Jasper IL","Newton, IL",1841,0.3219 
"62448","17159","9779.00","Richland IL","Newton, IL",114,0.0199 
"62449","17023","0604.00","Clark IL","Oblong, IL",10,0.0032 
"62449","17033","8801.00","Crawford IL","Oblong, IL",268,0.0866 
"62449","17033","8802.00","Crawford IL","Oblong, IL",2305,0.7447 
"62449","17033","8806.00","Crawford IL","Oblong, IL",367,0.1186 
"62449","17079","9773.00","Jasper IL","Oblong, IL",41,0.0132 
"62449","17079","9775.00","Jasper IL","Oblong, IL",104,0.0336 
"62450","17159","9779.00","Richland IL","Olney, IL",1710,0.1428 
"62450","17159","9780.00","Richland IL","Olney, IL",2033,0.1697 
"62450","17159","9781.00","Richland IL","Olney, IL",4009,0.3347 
"62450","17159","9782.00","Richland IL","Olney, IL",2672,0.2231 
"62450","17159","9783.00","Richland IL","Olney, IL",1551,0.1295 
"62450","17191","9549.00","Wayne IL","Olney, IL",3,0.0003 
"62451","17033","8801.00","Crawford IL","Palestine, IL",13,0.0066 
"62451","17033","8805.00","Crawford IL","Palestine, IL",1765,0.895 
"62451","17033","8806.00","Crawford IL","Palestine, IL",194,0.0984 
"62452","17159","9783.00","Richland IL","Parkersburg, IL",363,1 
"62454","17033","8801.00","Crawford IL","Robinson, IL",897,0.0834 
"62454","17033","8802.00","Crawford IL","Robinson, IL",1087,0.1011 
"62454","17033","8803.00","Crawford IL","Robinson, IL",3338,0.3104 
"62454","17033","8804.00","Crawford IL","Robinson, IL",2870,0.2669 
"62454","17033","8805.00","Crawford IL","Robinson, IL",1638,0.1523 
"62454","17033","8806.00","Crawford IL","Robinson, IL",923,0.0858 
"62458","17049","9503.00","Effingham IL","Saint Elmo, IL",64,0.0295 
"62458","17051","9505.00","Fayette IL","Saint Elmo, IL",1863,0.8585 
"62458","17051","9506.00","Fayette IL","Saint Elmo, IL",25,0.0115 
"62458","17051","9511.00","Fayette IL","Saint Elmo, IL",218,0.1005 
"62459","17079","9775.00","Jasper IL","Sainte Marie, IL (PO boxes)",238,1 
"62460","17101","8808.00","Lawrence IL","Saint Francisville, IL",990,0.9725 
"62460","17185","9572.00","Wabash IL","Saint Francisville, IL",28,0.0275 
"62461","17049","9502.00","Effingham IL","Shumway, IL",689,0.8822 
