"state","zcta5","county","tract","stab","cntyname","zipname","pop10","afact"
"State code","ZIP census tabulation area","County code","Tract","State abbreviation","County name","ZCTA name","Total population (2010)","zcta5 to tract allocation factor"
"17","60657","17031","0627.00","IL","Cook IL","Chicago, IL",2548,0.0386 
"17","60657","17031","0628.00","IL","Cook IL","Chicago, IL",3318,0.0503 
"17","60657","17031","0629.00","IL","Cook IL","Chicago, IL",3733,0.0566 
"17","60657","17031","0630.00","IL","Cook IL","Chicago, IL",2777,0.0421 
"17","60657","17031","0631.00","IL","Cook IL","Chicago, IL",2173,0.0329 
"17","60657","17031","0632.00","IL","Cook IL","Chicago, IL",6345,0.0961 
"17","60657","17031","0633.01","IL","Cook IL","Chicago, IL",2063,0.0313 
"17","60657","17031","0633.02","IL","Cook IL","Chicago, IL",3857,0.0584 
"17","60657","17031","0633.03","IL","Cook IL","Chicago, IL",1201,0.0182 
"17","60657","17031","0634.00","IL","Cook IL","Chicago, IL",2180,0.033 
"17","60657","17031","8319.00","IL","Cook IL","Chicago, IL",2448,0.0371 
"17","60657","17031","8320.00","IL","Cook IL","Chicago, IL",1700,0.0258 
"17","60659","17031","0205.00","IL","Cook IL","Chicago, IL",280,0.0073 
"17","60659","17031","0206.01","IL","Cook IL","Chicago, IL",177,0.0046 
"17","60659","17031","0206.02","IL","Cook IL","Chicago, IL",155,0.0041 
"17","60659","17031","0207.01","IL","Cook IL","Chicago, IL",1704,0.0447 
"17","60659","17031","0207.02","IL","Cook IL","Chicago, IL",7085,0.1859 
"17","60659","17031","0208.01","IL","Cook IL","Chicago, IL",5458,0.1432 
"17","60659","17031","0208.02","IL","Cook IL","Chicago, IL",6963,0.1827 
"17","60659","17031","0209.01","IL","Cook IL","Chicago, IL",5221,0.137 
"17","60659","17031","0209.02","IL","Cook IL","Chicago, IL",1568,0.0412 
"17","60659","17031","0402.02","IL","Cook IL","Chicago, IL",313,0.0082 
"17","60659","17031","0403.00","IL","Cook IL","Chicago, IL",64,0.0017 
"17","60659","17031","1301.00","IL","Cook IL","Chicago, IL",3836,0.1007 
"17","60659","17031","1303.00","IL","Cook IL","Chicago, IL",5064,0.1329 
"17","60659","17031","8318.00","IL","Cook IL","Chicago, IL",216,0.0057 
"17","60660","17031","0105.03","IL","Cook IL","Chicago, IL",63,0.0015 
"17","60660","17031","0209.02","IL","Cook IL","Chicago, IL",2718,0.0636 
"17","60660","17031","0301.01","IL","Cook IL","Chicago, IL",3893,0.0911 
"17","60660","17031","0301.02","IL","Cook IL","Chicago, IL",3204,0.0749 
"17","60660","17031","0301.03","IL","Cook IL","Chicago, IL",1928,0.0451 
"17","60660","17031","0301.04","IL","Cook IL","Chicago, IL",3681,0.0861 
"17","60660","17031","0302.00","IL","Cook IL","Chicago, IL",5369,0.1256 
"17","60660","17031","0303.00","IL","Cook IL","Chicago, IL",3322,0.0777 
"17","60660","17031","0304.00","IL","Cook IL","Chicago, IL",2684,0.0628 
"17","60660","17031","0305.00","IL","Cook IL","Chicago, IL",6395,0.1496 
"17","60660","17031","0306.01","IL","Cook IL","Chicago, IL",4012,0.0938 
"17","60660","17031","0306.03","IL","Cook IL","Chicago, IL",2095,0.049 
"17","60660","17031","0306.04","IL","Cook IL","Chicago, IL",2976,0.0696 
"17","60660","17031","0308.00","IL","Cook IL","Chicago, IL",207,0.0048 
"17","60660","17031","0309.00","IL","Cook IL","Chicago, IL",77,0.0018 
"17","60660","17031","8306.00","IL","Cook IL","Chicago, IL",128,0.003 
"17","60661","17031","2801.00","IL","Cook IL","Chicago, IL",3407,0.4372 
"17","60661","17031","2819.00","IL","Cook IL","Chicago, IL",4383,0.5625 
"17","60661","17031","8330.00","IL","Cook IL","Chicago, IL",2,0.0003 
"17","60706","17031","1505.01","IL","Cook IL","Harwood Heights, IL",5,0.0002 
"17","60706","17031","7608.03","IL","Cook IL","Harwood Heights, IL",57,0.0025 
"17","60706","17031","7709.01","IL","Cook IL","Harwood Heights, IL",4934,0.2133 
"17","60706","17031","7709.02","IL","Cook IL","Harwood Heights, IL",3208,0.1387 
"17","60706","17031","8105.01","IL","Cook IL","Harwood Heights, IL",5049,0.2183 
"17","60706","17031","8105.02","IL","Cook IL","Harwood Heights, IL",5164,0.2232 
"17","60706","17031","8106.00","IL","Cook IL","Harwood Heights, IL",4717,0.2039 
"17","60707","17031","1709.00","IL","Cook IL","Elmwood Park, IL",1419,0.0331 
"17","60707","17031","1801.00","IL","Cook IL","Elmwood Park, IL",701,0.0163 
"17","60707","17031","2505.00","IL","Cook IL","Elmwood Park, IL",7319,0.1705 
"17","60707","17031","8107.01","IL","Cook IL","Elmwood Park, IL",4916,0.1145 
"17","60707","17031","8107.02","IL","Cook IL","Elmwood Park, IL",3918,0.0913 
"17","60707","17031","8108.00","IL","Cook IL","Elmwood Park, IL",5324,0.124 
"17","60707","17031","8109.00","IL","Cook IL","Elmwood Park, IL",6429,0.1498 
"17","60707","17031","8110.00","IL","Cook IL","Elmwood Park, IL",4296,0.1001 
"17","60707","17031","8315.00","IL","Cook IL","Elmwood Park, IL",1328,0.0309 
"17","60707","17031","8316.00","IL","Cook IL","Elmwood Park, IL",7270,0.1694 
"17","60712","17031","8079.00","IL","Cook IL","Lincolnwood, IL",4074,0.3236 
"17","60712","17031","8080.01","IL","Cook IL","Lincolnwood, IL",3646,0.2896 
"17","60712","17031","8080.02","IL","Cook IL","Lincolnwood, IL",4870,0.3868 
"17","60714","17031","1201.00","IL","Cook IL","Niles, IL",3,0.0001 
"17","60714","17031","8052.01","IL","Cook IL","Niles, IL",934,0.0312 
"17","60714","17031","8053.01","IL","Cook IL","Niles, IL",1194,0.0399 
"17","60714","17031","8054.01","IL","Cook IL","Niles, IL",3841,0.1283 
"17","60714","17031","8054.02","IL","Cook IL","Niles, IL",5095,0.1702 
"17","60714","17031","8059.02","IL","Cook IL","Niles, IL",2312,0.0772 
"17","60714","17031","8060.01","IL","Cook IL","Niles, IL",1180,0.0394 
"17","60714","17031","8060.03","IL","Cook IL","Niles, IL",833,0.0278 
"17","60714","17031","8060.04","IL","Cook IL","Niles, IL",5402,0.1805 
"17","60714","17031","8081.00","IL","Cook IL","Niles, IL",3931,0.1313 
"17","60714","17031","8082.00","IL","Cook IL","Niles, IL",5196,0.1736 
"17","60714","17031","8083.01","IL","Cook IL","Niles, IL",10,0.0003 
"17","60803","17031","8232.00","IL","Cook IL","Alsip, IL",4382,0.1966 
"17","60803","17031","8233.02","IL","Cook IL","Alsip, IL",5794,0.26 
"17","60803","17031","8233.03","IL","Cook IL","Alsip, IL",4519,0.2028 
"17","60803","17031","8233.04","IL","Cook IL","Alsip, IL",5910,0.2652 
"17","60803","17031","8234.00","IL","Cook IL","Alsip, IL",427,0.0192 
"17","60803","17031","8236.05","IL","Cook IL","Alsip, IL",1253,0.0562 
"17","60804","17031","8133.01","IL","Cook IL","Cicero, IL",3502,0.0414 
"17","60804","17031","8133.02","IL","Cook IL","Cicero, IL",3934,0.0465 
"17","60804","17031","8134.00","IL","Cook IL","Cicero, IL",7551,0.0893 
"17","60804","17031","8135.00","IL","Cook IL","Cicero, IL",6994,0.0827 
"17","60804","17031","8136.00","IL","Cook IL","Cicero, IL",5334,0.0631 
"17","60804","17031","8137.01","IL","Cook IL","Cicero, IL",3780,0.0447 
"17","60804","17031","8137.02","IL","Cook IL","Cicero, IL",4263,0.0504 
"17","60804","17031","8138.01","IL","Cook IL","Cicero, IL",2893,0.0342 
"17","60804","17031","8138.02","IL","Cook IL","Cicero, IL",5130,0.0607 
"17","60804","17031","8139.00","IL","Cook IL","Cicero, IL",6329,0.0748 
"17","60804","17031","8140.00","IL","Cook IL","Cicero, IL",4746,0.0561 
"17","60804","17031","8141.00","IL","Cook IL","Cicero, IL",4544,0.0537 
"17","60804","17031","8142.00","IL","Cook IL","Cicero, IL",7375,0.0872 
"17","60804","17031","8143.00","IL","Cook IL","Cicero, IL",4884,0.0577 
"17","60804","17031","8144.00","IL","Cook IL","Cicero, IL",7654,0.0905 
"17","60804","17031","8145.00","IL","Cook IL","Cicero, IL",4978,0.0589 
"17","60804","17031","8155.00","IL","Cook IL","Cicero, IL",20,0.0002 
"17","60804","17031","8207.00","IL","Cook IL","Cicero, IL",662,0.0078 
"17","60805","17031","8216.00","IL","Cook IL","Evergreen Park, IL",4393,0.2213 
"17","60805","17031","8217.00","IL","Cook IL","Evergreen Park, IL",4889,0.2463 
"17","60805","17031","8218.00","IL","Cook IL","Evergreen Park, IL",5337,0.2688 
"17","60805","17031","8219.00","IL","Cook IL","Evergreen Park, IL",5233,0.2636 
"17","60827","17031","5401.01","IL","Cook IL","Riverdale, IL",3373,0.1207 
"17","60827","17031","5401.02","IL","Cook IL","Riverdale, IL",3109,0.1113 
"17","60827","17031","8212.00","IL","Cook IL","Riverdale, IL",1000,0.0358 
"17","60827","17031","8214.01","IL","Cook IL","Riverdale, IL",3338,0.1194 
"17","60827","17031","8214.02","IL","Cook IL","Riverdale, IL",3577,0.128 
"17","60827","17031","8215.00","IL","Cook IL","Riverdale, IL",2341,0.0838 
"17","60827","17031","8266.00","IL","Cook IL","Riverdale, IL",5540,0.1982 
"17","60827","17031","8267.00","IL","Cook IL","Riverdale, IL",5569,0.1993 
"17","60827","17031","8268.00","IL","Cook IL","Riverdale, IL",99,0.0035 
"17","60901","17091","0104.00","IL","Kankakee IL","Kankakee, IL",4848,0.1305 
"17","60901","17091","0107.02","IL","Kankakee IL","Kankakee, IL",115,0.0031 
"17","60901","17091","0108.00","IL","Kankakee IL","Kankakee, IL",291,0.0078 
"17","60901","17091","0113.00","IL","Kankakee IL","Kankakee, IL",1705,0.0459 
"17","60901","17091","0114.00","IL","Kankakee IL","Kankakee, IL",1877,0.0505 
"17","60901","17091","0115.00","IL","Kankakee IL","Kankakee, IL",2423,0.0652 
"17","60901","17091","0116.00","IL","Kankakee IL","Kankakee, IL",1929,0.0519 
"17","60901","17091","0117.00","IL","Kankakee IL","Kankakee, IL",3417,0.092 
"17","60901","17091","0121.00","IL","Kankakee IL","Kankakee, IL",3461,0.0931 
"17","60901","17091","0122.00","IL","Kankakee IL","Kankakee, IL",3362,0.0905 
"17","60901","17091","0123.00","IL","Kankakee IL","Kankakee, IL",5208,0.1402 
"17","60901","17091","0124.00","IL","Kankakee IL","Kankakee, IL",4966,0.1336 
"17","60901","17091","0125.00","IL","Kankakee IL","Kankakee, IL",2188,0.0589 
"17","60901","17091","0126.00","IL","Kankakee IL","Kankakee, IL",1367,0.0368 
"17","60910","17091","0112.00","IL","Kankakee IL","Aroma Park, IL (PO boxes)",28,0.052 
"17","60910","17091","0113.00","IL","Kankakee IL","Aroma Park, IL (PO boxes)",510,0.948 
"17","60911","17075","9502.00","IL","Iroquois IL","Ashkum, IL",134,0.0977 
"17","60911","17075","9503.00","IL","Iroquois IL","Ashkum, IL",1238,0.9023 
"17","60912","17075","9501.00","IL","Iroquois IL","Beaverville, IL",599,1 
"17","60913","17091","0103.00","IL","Kankakee IL","Bonfield, IL",1345,0.8318 
"17","60913","17091","0104.00","IL","Kankakee IL","Bonfield, IL",134,0.0829 
"17","60913","17091","0126.00","IL","Kankakee IL","Bonfield, IL",138,0.0853 
"17","60914","17091","0102.01","IL","Kankakee IL","Bourbonnais, IL",151,0.0052 
"17","60914","17091","0102.02","IL","Kankakee IL","Bourbonnais, IL",5,0.0002 
"17","60914","17091","0105.00","IL","Kankakee IL","Bourbonnais, IL",7027,0.2414 
"17","60914","17091","0106.01","IL","Kankakee IL","Bourbonnais, IL",5406,0.1857 
"17","60914","17091","0106.02","IL","Kankakee IL","Bourbonnais, IL",5822,0.2 
"17","60914","17091","0107.01","IL","Kankakee IL","Bourbonnais, IL",4533,0.1557 
"17","60914","17091","0107.02","IL","Kankakee IL","Bourbonnais, IL",896,0.0308 
"17","60914","17091","0108.00","IL","Kankakee IL","Bourbonnais, IL",160,0.0055 
"17","60914","17091","0120.00","IL","Kankakee IL","Bourbonnais, IL",5107,0.1755 
"17","60915","17091","0105.00","IL","Kankakee IL","Bradley, IL",109,0.0101 
"17","60915","17091","0107.02","IL","Kankakee IL","Bradley, IL",6279,0.5828 
"17","60915","17091","0118.00","IL","Kankakee IL","Bradley, IL",2627,0.2438 
"17","60915","17091","0119.00","IL","Kankakee IL","Bradley, IL",1535,0.1425 
"17","60915","17091","0120.00","IL","Kankakee IL","Bradley, IL",224,0.0208 
"17","60917","17053","9616.00","IL","Ford IL","Buckingham, IL",15,0.0261 
"17","60917","17091","0103.00","IL","Kankakee IL","Buckingham, IL",539,0.939 
"17","60917","17105","9602.00","IL","Livingston IL","Buckingham, IL",20,0.0348 
"17","60918","17075","9507.00","IL","Iroquois IL","Buckley, IL",886,0.9866 
"17","60918","17075","9508.00","IL","Iroquois IL","Buckley, IL",12,0.0134 
"17","60919","17053","9616.00","IL","Ford IL","Cabery, IL",347,0.6219 
"17","60919","17091","0103.00","IL","Kankakee IL","Cabery, IL",110,0.1971 
"17","60919","17105","9602.00","IL","Livingston IL","Cabery, IL",101,0.181 
"17","60920","17105","9602.00","IL","Livingston IL","Campus, IL (PO boxes)",178,1 
"17","60921","17053","9616.00","IL","Ford IL","Chatsworth, IL",19,0.0125 
"17","60921","17105","9609.00","IL","Livingston IL","Chatsworth, IL",139,0.0915 
"17","60921","17105","9610.00","IL","Livingston IL","Chatsworth, IL",1361,0.896 
"17","60922","17075","9502.00","IL","Iroquois IL","Chebanse, IL",1100,0.4473 
"17","60922","17091","0125.00","IL","Kankakee IL","Chebanse, IL",2,0.0008 
"17","60922","17091","0126.00","IL","Kankakee IL","Chebanse, IL",1357,0.5519 
"17","60924","17075","9507.00","IL","Iroquois IL","Cissna Park, IL",34,0.0208 
"17","60924","17075","9508.00","IL","Iroquois IL","Cissna Park, IL",1601,0.9792 
"17","60926","17075","9508.00","IL","Iroquois IL","Claytonville, IL (PO boxes)",67,1 
"17","60927","17075","9502.00","IL","Iroquois IL","Clifton, IL",2300,0.9567 
"17","60927","17075","9503.00","IL","Iroquois IL","Clifton, IL",104,0.0433 
"17","60928","17075","9503.00","IL","Iroquois IL","Crescent City, IL",651,0.9182 
"17","60928","17075","9508.00","IL","Iroquois IL","Crescent City, IL",58,0.0818 
"17","60929","17053","9616.00","IL","Ford IL","Cullom, IL",28,0.0384 
"17","60929","17105","9602.00","IL","Livingston IL","Cullom, IL",694,0.9507 
"17","60929","17105","9609.00","IL","Livingston IL","Cullom, IL",8,0.011 
"17","60930","17075","9503.00","IL","Iroquois IL","Danforth, IL",918,1 
"17","60931","17075","9501.00","IL","Iroquois IL","Donovan, IL",615,1 
"17","60932","17183","0101.00","IL","Vermilion IL","East Lynn, IL (PO boxes)",78,1 
"17","60933","17053","9617.00","IL","Ford IL","Elliott, IL (PO boxes)",302,1 
"17","60934","17105","9602.00","IL","Livingston IL","Emington, IL",273,1 
"17","60935","17091","0103.00","IL","Kankakee IL","Essex, IL",1064,1 
"17","60936","17019","0105.00","IL","Champaign IL","Gibson City, IL",12,0.0028 
"17","60936","17053","9617.00","IL","Ford IL","Gibson City, IL",16,0.0037 
"17","60936","17053","9619.00","IL","Ford IL","Gibson City, IL",631,0.146 
"17","60936","17053","9620.00","IL","Ford IL","Gibson City, IL",3643,0.8431 
"17","60936","17113","0056.01","IL","McLean IL","Gibson City, IL",1,0.0002 
"17","60936","17113","0056.02","IL","McLean IL","Gibson City, IL",18,0.0042 
"17","60938","17075","9503.00","IL","Iroquois IL","Gilman, IL",32,0.015 
"17","60938","17075","9506.00","IL","Iroquois IL","Gilman, IL",2072,0.9723 
"17","60938","17075","9507.00","IL","Iroquois IL","Gilman, IL",27,0.0127 
"17","60940","17091","0101.00","IL","Kankakee IL","Grant Park, IL",2176,0.6459 
"17","60940","17091","0108.00","IL","Kankakee IL","Grant Park, IL",117,0.0347 
"17","60940","17091","0109.00","IL","Kankakee IL","Grant Park, IL",1013,0.3007 
"17","60940","17197","8839.02","IL","Will IL","Grant Park, IL",38,0.0113 
"17","60940","17197","8839.03","IL","Will IL","Grant Park, IL",25,0.0074 
"17","60941","17075","9502.00","IL","Iroquois IL","Herscher, IL",45,0.0221 
"17","60941","17091","0103.00","IL","Kankakee IL","Herscher, IL",54,0.0265 
"17","60941","17091","0126.00","IL","Kankakee IL","Herscher, IL",1940,0.9514 
"17","60942","17075","9508.00","IL","Iroquois IL","Hoopeston, IL",43,0.007 
"17","60942","17075","9509.00","IL","Iroquois IL","Hoopeston, IL",149,0.0241 
"17","60942","17183","0101.00","IL","Vermilion IL","Hoopeston, IL",544,0.088 
"17","60942","17183","0102.00","IL","Vermilion IL","Hoopeston, IL",5445,0.8809 
"17","60945","17075","9501.00","IL","Iroquois IL","Iroquois, IL (PO boxes)",153,1 
"17","60946","17053","9616.00","IL","Ford IL","Kempton, IL",381,0.8944 
"17","60946","17105","9602.00","IL","Livingston IL","Kempton, IL",45,0.1056 
"17","60948","17053","9617.00","IL","Ford IL","Loda, IL",103,0.0672 
"17","60948","17075","9507.00","IL","Iroquois IL","Loda, IL",1408,0.9185 
"17","60948","17075","9508.00","IL","Iroquois IL","Loda, IL",22,0.0144 
"17","60949","17019","0104.00","IL","Champaign IL","Ludlow, IL",606,0.9528 
"17","60949","17053","9617.00","IL","Ford IL","Ludlow, IL",30,0.0472 
"17","60950","17091","0101.00","IL","Kankakee IL","Manteno, IL",298,0.0245 
"17","60950","17091","0102.01","IL","Kankakee IL","Manteno, IL",1752,0.144 
"17","60950","17091","0102.02","IL","Kankakee IL","Manteno, IL",10024,0.8238 
"17","60950","17091","0105.00","IL","Kankakee IL","Manteno, IL",6,0.0005 
"17","60950","17091","0107.01","IL","Kankakee IL","Manteno, IL",13,0.0011 
"17","60950","17091","0108.00","IL","Kankakee IL","Manteno, IL",5,0.0004 
"17","60950","17197","8833.04","IL","Will IL","Manteno, IL",37,0.003 
"17","60950","17197","8839.04","IL","Will IL","Manteno, IL",11,0.0009 
"17","60950","17197","8840.06","IL","Will IL","Manteno, IL",22,0.0018 
"17","60951","17075","9501.00","IL","Iroquois IL","Martinton, IL",577,0.6004 
"17","60951","17075","9502.00","IL","Iroquois IL","Martinton, IL",286,0.2976 
"17","60951","17075","9503.00","IL","Iroquois IL","Martinton, IL",98,0.102 
"17","60952","17053","9617.00","IL","Ford IL","Melvin, IL",78,0.114 
"17","60952","17053","9619.00","IL","Ford IL","Melvin, IL",601,0.8787 
"17","60952","17105","9610.00","IL","Livingston IL","Melvin, IL",5,0.0073 
"17","60953","17075","9505.00","IL","Iroquois IL","Milford, IL",102,0.0413 
"17","60953","17075","9508.00","IL","Iroquois IL","Milford, IL",462,0.1871 
"17","60953","17075","9509.00","IL","Iroquois IL","Milford, IL",1905,0.7716 
"17","60954","17091","0101.00","IL","Kankakee IL","Momence, IL",6,0.001 
"17","60954","17091","0108.00","IL","Kankakee IL","Momence, IL",2570,0.421 
"17","60954","17091","0109.00","IL","Kankakee IL","Momence, IL",3526,0.5777 
"17","60954","17091","0111.00","IL","Kankakee IL","Momence, IL",2,0.0003 
"17","60955","17075","9506.00","IL","Iroquois IL","Onarga, IL",1506,0.7922 
"17","60955","17075","9507.00","IL","Iroquois IL","Onarga, IL",243,0.1278 
"17","60955","17075","9508.00","IL","Iroquois IL","Onarga, IL",152,0.08 
"17","60957","17019","0104.00","IL","Champaign IL","Paxton, IL",64,0.0114 
"17","60957","17019","0105.00","IL","Champaign IL","Paxton, IL",37,0.0066 
"17","60957","17053","9617.00","IL","Ford IL","Paxton, IL",1066,0.1898 
"17","60957","17053","9618.00","IL","Ford IL","Paxton, IL",4448,0.7922 
"17","60958","17091","0110.00","IL","Kankakee IL","Pembroke Township, IL",2135,1 
"17","60959","17053","9616.00","IL","Ford IL","Piper City, IL",1062,0.9815 
"17","60959","17105","9602.00","IL","Livingston IL","Piper City, IL",7,0.0065 
"17","60959","17105","9609.00","IL","Livingston IL","Piper City, IL",13,0.012 
"17","60960","17019","0104.00","IL","Champaign IL","Rankin, IL",7,0.0066 
"17","60960","17053","9617.00","IL","Ford IL","Rankin, IL",180,0.1692 
"17","60960","17075","9508.00","IL","Iroquois IL","Rankin, IL",35,0.0329 
"17","60960","17183","0101.00","IL","Vermilion IL","Rankin, IL",842,0.7914 
"17","60961","17063","0009.00","IL","Grundy IL","Reddick, IL",4,0.0057 
"17","60961","17091","0103.00","IL","Kankakee IL","Reddick, IL",589,0.8414 
"17","60961","17105","9602.00","IL","Livingston IL","Reddick, IL",107,0.1529 
"17","60962","17053","9616.00","IL","Ford IL","Roberts, IL",67,0.1279 
"17","60962","17053","9617.00","IL","Ford IL","Roberts, IL",457,0.8721 
"17","60963","17183","0101.00","IL","Vermilion IL","Rossville, IL",1460,0.808 
"17","60963","17183","0103.00","IL","Vermilion IL","Rossville, IL",347,0.192 
"17","60964","17075","9501.00","IL","Iroquois IL","Saint Anne, IL",283,0.057 
"17","60964","17075","9502.00","IL","Iroquois IL","Saint Anne, IL",61,0.0123 
"17","60964","17091","0108.00","IL","Kankakee IL","Saint Anne, IL",679,0.1367 
"17","60964","17091","0110.00","IL","Kankakee IL","Saint Anne, IL",11,0.0022 
"17","60964","17091","0111.00","IL","Kankakee IL","Saint Anne, IL",2061,0.4149 
"17","60964","17091","0112.00","IL","Kankakee IL","Saint Anne, IL",1873,0.377 
"17","60966","17075","9501.00","IL","Iroquois IL","Sheldon, IL",144,0.0944 
